date_heure,code_segment,nom_segment,type_route,condition_meteo,pluie_mm,temperature_c,volume_vehicules,vitesse_moyenne_kmh,vitesse_libre_kmh,indice_congestion,niveau_service,densite_vehicules_km,temps_parcours_min,temps_reference_min,delai_supplementaire_min,longueur_bouchon_km,flag_incident,lat_centre,lon_centre
2023-01-09 16:40:00,OSM_732152596_732142580_0,Route Deido Bonanjo (N°1.705),Avenue principale,Nuageux,0.0,27.9,46,28.38,50.0,1.7618,C,134.416,0.72,0.41,0.31,0.0,False,4.071942109226916,9.715307397211689
2023-01-09 17:50:00,OSM_5818159523_5815859983_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,27.3,44,32.27,50.0,1.5492,C,120.904,0.68,0.44,0.24,0.0,False,4.06069533139234,9.72367315136712
2023-01-09 21:00:00,OSM_732137258_732149443_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Nuageux,0.0,24.5,6,22.97,30.0,1.3061,B,15.811,0.99,0.76,0.23,0.0,False,4.047682565131344,9.697795325425869
2023-01-09 23:05:00,OSM_5339184395_5818023127_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,24.9,2,28.84,30.0,1.0401,A,1.163,3.58,3.44,0.14,0.0,False,4.071434856210292,9.696362126407571
2023-01-10 00:20:00,OSM_732137258_732149443_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Nuageux,0.0,24.8,1,30.0,30.0,1.0,A,2.635,0.76,0.76,0.0,0.0,False,4.047682565131344,9.697795325425869
2023-01-10 05:25:00,OSM_732140608_5818159526_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,23.1,6,50.0,50.0,1.0,A,16.585,0.43,0.43,0.0,0.0,False,4.060643721470337,9.72363283523639
2023-01-10 08:10:00,OSM_732149443_732137258_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Ensoleille,0.1,25.2,21,18.33,30.0,1.6369,C,55.338,1.24,0.76,0.48,0.0,False,4.047682565131345,9.697795325425869
2023-01-10 08:25:00,OSM_5339184403_5745440187_0,Pont Routier du Wouri vers Deido,Voie rapide,Ensoleille,0.1,25.2,76,39.41,70.0,1.7762,C,33.312,3.47,1.96,1.51,0.0,False,4.070711271194256,9.6950237471281
2023-01-10 08:40:00,OSM_732140608_5818159526_0,Rue de Deido Bassa(N°1.878),Avenue principale,Ensoleille,0.1,25.2,39,28.37,50.0,1.7627,C,107.801,0.77,0.43,0.34,0.0,False,4.060643721470337,9.72363283523639
2023-01-10 12:00:00,OSM_4443408474_732128797_0,Rue 4.515 bonaberi,Rue secondaire,Nuageux,0.0,31.0,14,21.64,30.0,1.3863,B,42.88,0.91,0.65,0.26,0.0,False,4.096836177277344,9.656973715929103
2023-01-10 13:30:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Pluie legere,0.8,30.8,14,17.22,30.0,1.7424,C,44.642,1.09,0.63,0.46,0.0,False,4.044419662883311,9.689265781942767
2023-01-10 14:55:00,OSM_5339184395_5818023127_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,30.9,11,22.19,30.0,1.3522,B,6.398,4.65,3.44,1.21,0.0,False,4.071434856210292,9.696362126407571
2023-01-10 15:15:00,OSM_4510467495_732152277_0,Rue de New Bell,Avenue principale,Pluie legere,1.0,29.4,43,25.5,50.0,1.9607,C,118.599,0.85,0.44,0.41,0.0,False,4.035541799867914,9.70452263787373
2023-01-10 15:25:00,OSM_732152596_732142580_0,Route Deido Bonanjo (N°1.705),Avenue principale,Pluie legere,1.0,29.4,40,29.32,50.0,1.7051,C,116.883,0.7,0.41,0.29,0.0,False,4.071942109226916,9.715307397211689
2023-01-10 16:10:00,OSM_732142580_732152596_0,Route Deido Bonanjo (N°1.705),Avenue principale,Nuageux,0.0,29.1,60,28.75,50.0,1.739,C,175.325,0.71,0.41,0.3,0.0,False,4.071942109226916,9.715307397211689
2023-01-10 18:15:00,OSM_732149443_732137258_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Ensoleille,0.0,27.0,19,18.75,30.0,1.5996,C,50.068,1.21,0.76,0.45,0.0,False,4.047682565131345,9.697795325425869
2023-01-10 18:20:00,OSM_12507372401_732136716_0,Rue de Deido Bassa(N°1.878),Avenue principale,Ensoleille,0.0,27.0,52,28.64,50.0,1.7456,C,164.968,0.66,0.38,0.28,0.0,False,4.052926324595441,9.736677095783838
2023-01-10 20:45:00,OSM_732137258_732149443_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Nuageux,0.0,25.6,12,21.43,30.0,1.4002,B,31.622,1.06,0.76,0.3,0.0,False,4.047682565131344,9.697795325425869
2023-01-10 23:15:00,OSM_732149443_732137258_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Nuageux,0.0,24.8,3,30.0,30.0,1.0,A,7.905,0.76,0.76,0.0,0.0,False,4.047682565131345,9.697795325425869
2023-01-11 01:35:00,OSM_5745440186_5339184402_0,Pont sur le Wouri vers Bonaberi,Voie rapide,Nuageux,0.0,25.4,4,70.0,70.0,1.0,A,1.745,1.96,1.96,0.0,0.0,False,4.070835752715689,9.695075256155985
2023-01-11 03:50:00,OSM_732140608_5818159526_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,24.2,1,49.58,50.0,1.0084,A,2.764,0.44,0.43,0.01,0.0,False,4.060643721470337,9.72363283523639
2023-01-11 06:20:00,OSM_732134229_732146019_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,23.6,23,43.67,50.0,1.145,B,40.524,0.78,0.68,0.1,0.0,False,4.04734654424766,9.742499590544387
2023-01-11 06:45:00,OSM_732128797_4443408474_0,Rue 4.515 bonaberi,Rue secondaire,Nuageux,0.0,23.6,6,24.96,30.0,1.2019,B,18.377,0.78,0.65,0.13,0.0,False,4.0968361772773445,9.656973715929103
2023-01-11 08:15:00,OSM_5818159523_5815859983_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,25.0,46,31.08,50.0,1.6087,C,126.399,0.7,0.44,0.26,0.0,False,4.06069533139234,9.72367315136712
2023-01-11 09:55:00,OSM_732152277_4510467495_0,Rue de New Bell,Avenue principale,Nuageux,0.0,26.9,46,37.63,50.0,1.3288,B,126.873,0.58,0.44,0.14,0.0,False,4.035541799867914,9.70452263787373
2023-01-11 12:50:00,OSM_732152596_732142580_0,Route Deido Bonanjo (N°1.705),Avenue principale,Nuageux,0.0,30.1,37,36.08,50.0,1.3857,B,108.117,0.57,0.41,0.16,0.0,False,4.071942109226916,9.715307397211689
2023-01-11 15:05:00,OSM_732149443_732137258_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Nuageux,0.0,29.6,17,20.79,30.0,1.4428,C,44.797,1.1,0.76,0.34,0.0,False,4.047682565131345,9.697795325425869
2023-01-11 15:10:00,OSM_4443408474_732128797_0,Rue 4.515 bonaberi,Rue secondaire,Nuageux,0.0,29.6,16,17.86,30.0,1.6796,C,49.006,1.1,0.65,0.45,0.0,False,4.096836177277344,9.656973715929103
2023-01-11 15:30:00,OSM_5818023127_5339184395_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,29.6,18,18.86,30.0,1.5906,C,10.469,5.47,3.44,2.03,0.0,False,4.071434856210289,9.696362126407571
2023-01-11 17:10:00,OSM_5339184403_5745440187_0,Pont Routier du Wouri vers Deido,Voie rapide,Nuageux,0.0,27.5,57,38.84,70.0,1.8023,C,24.984,3.52,1.96,1.56,0.0,False,4.070711271194256,9.6950237471281
2023-01-11 19:50:00,OSM_732152277_4510467495_0,Rue de New Bell,Avenue principale,Nuageux,0.0,26.5,44,30.87,50.0,1.6196,C,121.357,0.7,0.44,0.26,0.0,False,4.035541799867914,9.70452263787373
2023-01-11 21:35:00,OSM_732140608_5818159526_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,25.6,20,46.86,50.0,1.0669,A,55.282,0.46,0.43,0.03,0.0,False,4.060643721470337,9.72363283523639
2023-01-11 22:15:00,OSM_4510467495_732152277_0,Rue de New Bell,Avenue principale,Nuageux,0.0,25.4,14,50.0,50.0,1.0,A,38.614,0.44,0.44,0.0,0.0,False,4.035541799867914,9.70452263787373
2023-01-11 23:25:00,OSM_12507372401_732136716_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,25.0,5,50.0,50.0,1.0,A,15.862,0.38,0.38,0.0,0.0,False,4.052926324595441,9.736677095783838
2023-01-11 23:35:00,OSM_5339184395_5818023127_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,25.0,2,30.0,30.0,1.0,A,1.163,3.44,3.44,0.0,0.0,False,4.071434856210292,9.696362126407571
2023-01-12 00:35:00,OSM_732144409_5815641857_0,Route Cimitière Ndokoti,Rue secondaire,Nuageux,0.0,25.0,1,30.0,30.0,1.0,A,2.256,0.89,0.89,0.0,0.0,False,4.046215965881986,9.738026671684011
2023-01-12 01:45:00,OSM_1836919930_732124701_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Nuageux,0.0,24.4,1,30.0,30.0,1.0,A,3.189,0.63,0.63,0.0,0.0,False,4.044419662883315,9.68926578194277
2023-01-12 01:55:00,OSM_732140608_5818159526_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,24.4,2,50.0,50.0,1.0,A,5.528,0.43,0.43,0.0,0.0,False,4.060643721470337,9.72363283523639
2023-01-12 03:00:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Nuageux,0.0,24.0,0,30.0,30.0,1.0,A,0.0,0.63,0.63,0.0,0.0,False,4.044419662883311,9.689265781942767
2023-01-12 03:30:00,OSM_12507372401_732136716_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,24.0,1,50.0,50.0,1.0,A,3.172,0.38,0.38,0.0,0.0,False,4.052926324595441,9.736677095783838
2023-01-12 05:55:00,OSM_732140608_5818159526_0,Rue de Deido Bassa(N°1.878),Avenue principale,Ensoleille,0.1,23.7,5,45.59,50.0,1.0968,A,13.821,0.48,0.43,0.05,0.0,False,4.060643721470337,9.72363283523639
2023-01-12 10:25:00,OSM_732152277_4510467495_0,Rue de New Bell,Avenue principale,Pluie legere,0.2,27.5,26,39.03,50.0,1.2811,B,71.711,0.56,0.44,0.12,0.0,False,4.035541799867914,9.70452263787373
2023-01-12 10:40:00,OSM_732152277_4510467495_0,Rue de New Bell,Avenue principale,Pluie legere,0.2,27.5,36,33.35,50.0,1.4992,C,99.292,0.65,0.44,0.21,0.0,False,4.035541799867914,9.70452263787373
2023-01-12 11:15:00,OSM_732152596_732142580_0,Route Deido Bonanjo (N°1.705),Avenue principale,Pluie legere,0.2,29.2,26,32.4,50.0,1.5434,C,75.974,0.63,0.41,0.22,0.0,False,4.071942109226916,9.715307397211689
2023-01-12 11:15:00,OSM_5745440186_5339184402_0,Pont sur le Wouri vers Bonaberi,Voie rapide,Pluie legere,0.2,29.2,49,44.47,70.0,1.5741,C,21.38,3.09,1.96,1.13,0.0,False,4.070835752715689,9.695075256155985
2023-01-12 11:30:00,OSM_4443408474_732128797_0,Rue 4.515 bonaberi,Rue secondaire,Pluie legere,0.2,29.2,14,20.07,30.0,1.4945,C,42.88,0.98,0.65,0.33,0.0,False,4.096836177277344,9.656973715929103
2023-01-12 17:10:00,OSM_732140608_5818159526_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,27.6,45,32.88,50.0,1.5207,C,124.386,0.66,0.43,0.23,0.0,False,4.060643721470337,9.72363283523639
2023-01-12 17:50:00,OSM_732142580_732152596_0,Route Deido Bonanjo (N°1.705),Avenue principale,Nuageux,0.0,27.6,56,31.67,50.0,1.5788,C,163.637,0.65,0.41,0.24,0.0,False,4.071942109226916,9.715307397211689
2023-01-12 23:30:00,OSM_5339184395_5818023127_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,24.5,2,30.0,30.0,1.0,A,1.163,3.44,3.44,0.0,0.0,False,4.071434856210292,9.696362126407571
2023-01-12 23:30:00,OSM_732134229_732146019_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,24.5,8,50.0,50.0,1.0,A,14.095,0.68,0.68,0.0,0.0,False,4.04734654424766,9.742499590544387
2023-01-12 23:30:00,OSM_5339184403_5745440187_0,Pont Routier du Wouri vers Deido,Voie rapide,Nuageux,0.0,24.5,12,70.0,70.0,1.0,A,5.26,1.96,1.96,0.0,0.0,False,4.070711271194256,9.6950237471281
2023-01-13 01:00:00,OSM_5818023127_5339184395_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,24.4,1,30.0,30.0,1.0,A,0.582,3.44,3.44,0.0,0.0,False,4.071434856210289,9.696362126407571
2023-01-13 05:20:00,OSM_5745440186_5339184402_0,Pont sur le Wouri vers Bonaberi,Voie rapide,Ensoleille,0.0,22.0,11,70.0,70.0,1.0,A,4.8,1.96,1.96,0.0,0.0,False,4.070835752715689,9.695075256155985
2023-01-13 05:50:00,OSM_5339184395_5818023127_0,Ancienne Route du Pont du Wouri,Rue secondaire,Ensoleille,0.0,22.0,2,30.0,30.0,1.0,A,1.163,3.44,3.44,0.0,0.0,False,4.071434856210292,9.696362126407571
2023-01-13 07:50:00,OSM_4510467495_732152277_0,Rue de New Bell,Avenue principale,Nuageux,0.0,22.5,36,27.82,50.0,1.7974,C,99.292,0.78,0.44,0.34,0.0,False,4.035541799867914,9.70452263787373
2023-01-13 09:10:00,OSM_5818023127_5339184395_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,25.6,15,17.22,30.0,1.7419,C,8.724,5.99,3.44,2.55,0.0,False,4.071434856210289,9.696362126407571
2023-01-13 10:20:00,OSM_732134229_732146019_0,Rue de Deido Bassa(N°1.878),Avenue principale,Pluie legere,0.2,27.7,39,30.47,50.0,1.6407,C,68.714,1.12,0.68,0.44,0.0,False,4.04734654424766,9.742499590544387
2023-01-13 10:45:00,OSM_732144409_5815641857_0,Route Cimitière Ndokoti,Rue secondaire,Pluie legere,0.2,27.7,14,18.32,30.0,1.6372,C,31.588,1.45,0.89,0.56,0.0,False,4.046215965881986,9.738026671684011
2023-01-13 12:20:00,OSM_12507372401_732136716_0,Rue de Deido Bassa(N°1.878),Avenue principale,Ensoleille,0.1,31.0,46,29.61,50.0,1.6889,C,145.934,0.64,0.38,0.26,0.0,False,4.052926324595441,9.736677095783838
2023-01-13 14:45:00,OSM_5339184395_5818023127_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,33.2,19,19.65,30.0,1.5268,C,11.05,5.25,3.44,1.81,0.0,False,4.071434856210292,9.696362126407571
2023-01-13 15:40:00,OSM_732144409_5815641857_0,Route Cimitière Ndokoti,Rue secondaire,Nuageux,0.0,33.0,24,21.21,30.0,1.4145,B,54.15,1.25,0.89,0.36,0.0,False,4.046215965881986,9.738026671684011
2023-01-13 19:45:00,OSM_5818159523_5815859983_0,Rue de Deido Bassa(N°1.878),Avenue principale,Ensoleille,0.0,26.6,41,27.87,50.0,1.7943,C,112.66,0.78,0.44,0.34,0.0,False,4.06069533139234,9.72367315136712
2023-01-13 20:00:00,OSM_732144409_5815641857_0,Route Cimitière Ndokoti,Rue secondaire,Ensoleille,0.0,26.3,16,22.33,30.0,1.3434,B,36.1,1.19,0.89,0.3,0.0,False,4.046215965881986,9.738026671684011
2023-01-14 00:40:00,OSM_4443408474_732128797_0,Rue 4.515 bonaberi,Rue secondaire,Nuageux,0.0,24.0,1,30.0,30.0,1.0,A,3.063,0.65,0.65,0.0,0.0,False,4.096836177277344,9.656973715929103
2023-01-14 00:50:00,OSM_4510467495_732152277_0,Rue de New Bell,Avenue principale,Nuageux,0.0,24.0,1,50.0,50.0,1.0,A,2.758,0.44,0.44,0.0,0.0,False,4.035541799867914,9.70452263787373
2023-01-14 03:30:00,OSM_732142580_732152596_0,Route Deido Bonanjo (N°1.705),Avenue principale,Pluie legere,0.4,23.7,0,50.0,50.0,1.0,A,0.0,0.41,0.41,0.0,0.0,False,4.071942109226916,9.715307397211689
2023-01-14 04:10:00,OSM_732140608_5818159526_0,Rue de Deido Bassa(N°1.878),Avenue principale,Ensoleille,0.1,24.2,0,50.0,50.0,1.0,A,0.0,0.43,0.43,0.0,0.0,False,4.060643721470337,9.72363283523639
2023-01-14 05:20:00,OSM_4510467495_732152277_0,Rue de New Bell,Avenue principale,Nuageux,0.0,23.8,4,50.0,50.0,1.0,A,11.032,0.44,0.44,0.0,0.0,False,4.035541799867914,9.70452263787373
2023-01-14 06:00:00,OSM_732128797_4443408474_0,Rue 4.515 bonaberi,Rue secondaire,Nuageux,0.0,24.0,7,30.0,30.0,1.0,A,21.44,0.65,0.65,0.0,0.0,False,4.0968361772773445,9.656973715929103
2023-01-14 07:40:00,OSM_5745440186_5339184402_0,Pont sur le Wouri vers Bonaberi,Voie rapide,Nuageux,0.0,24.0,56,51.49,70.0,1.3594,B,24.435,2.67,1.96,0.71,0.0,False,4.070835752715689,9.695075256155985
2023-01-14 09:00:00,OSM_12507372401_732136716_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,26.0,28,43.15,50.0,1.1587,B,88.829,0.44,0.38,0.06,0.0,False,4.052926324595441,9.736677095783838
2023-01-14 09:35:00,OSM_732124701_1836919930_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Nuageux,0.0,26.0,11,23.31,30.0,1.2871,B,35.075,0.81,0.63,0.18,0.0,False,4.044419662883311,9.689265781942767
2023-01-14 12:50:00,OSM_5745440186_5339184402_0,Pont sur le Wouri vers Bonaberi,Voie rapide,Nuageux,0.0,29.8,44,51.55,70.0,1.358,B,19.199,2.67,1.96,0.71,0.0,False,4.070835752715689,9.695075256155985
2023-01-14 13:30:00,OSM_4510467495_732152277_0,Rue de New Bell,Avenue principale,Pluie legere,0.8,26.6,21,35.88,50.0,1.3934,B,57.92,0.61,0.44,0.17,0.0,False,4.035541799867914,9.70452263787373
2023-01-14 13:50:00,OSM_4443408474_732128797_0,Rue 4.515 bonaberi,Rue secondaire,Pluie legere,0.8,26.6,10,24.16,30.0,1.2419,B,30.629,0.81,0.65,0.16,0.0,False,4.096836177277344,9.656973715929103
2023-01-14 15:35:00,OSM_4510467495_732152277_0,Rue de New Bell,Avenue principale,Nuageux,0.0,29.1,27,38.83,50.0,1.2878,B,74.469,0.56,0.44,0.12,0.0,False,4.035541799867914,9.70452263787373
2023-01-14 16:40:00,OSM_5339184403_5745440187_0,Pont Routier du Wouri vers Deido,Voie rapide,Nuageux,0.0,28.0,47,50.25,70.0,1.3929,B,20.601,2.72,1.96,0.76,0.0,False,4.070711271194256,9.6950237471281
2023-01-14 17:30:00,OSM_4443408474_732128797_0,Rue 4.515 bonaberi,Rue secondaire,Nuageux,0.0,26.9,14,22.14,30.0,1.3551,B,42.88,0.88,0.65,0.23,0.0,False,4.096836177277344,9.656973715929103
2023-01-14 17:50:00,OSM_732152277_4510467495_0,Rue de New Bell,Avenue principale,Nuageux,0.0,26.9,28,36.78,50.0,1.3595,B,77.227,0.59,0.44,0.15,0.0,False,4.035541799867914,9.70452263787373
2023-01-14 18:15:00,OSM_732137258_732149443_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Nuageux,0.0,26.1,12,21.53,30.0,1.3936,B,31.622,1.06,0.76,0.3,0.0,False,4.047682565131344,9.697795325425869
2023-01-14 19:55:00,OSM_732137258_732149443_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Nuageux,0.0,25.5,12,22.48,30.0,1.3343,B,31.622,1.01,0.76,0.25,0.0,False,4.047682565131344,9.697795325425869
2023-01-14 22:50:00,OSM_5815641857_732144409_0,Route Cimitière Ndokoti,Rue secondaire,Ensoleille,0.0,24.5,4,30.0,30.0,1.0,A,9.025,0.89,0.89,0.0,0.0,False,4.046215965881986,9.738026671684011
2023-01-15 00:20:00,OSM_732137258_732149443_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Nuageux,0.0,23.5,0,30.0,30.0,1.0,A,0.0,0.76,0.76,0.0,0.0,False,4.047682565131344,9.697795325425869
2023-01-15 00:25:00,OSM_732137258_732149443_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Nuageux,0.0,23.5,0,30.0,30.0,1.0,A,0.0,0.76,0.76,0.0,0.0,False,4.047682565131344,9.697795325425869
2023-01-15 03:55:00,OSM_5818159523_5815859983_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,22.9,0,50.0,50.0,1.0,A,0.0,0.44,0.44,0.0,0.0,False,4.06069533139234,9.72367315136712
2023-01-15 04:40:00,OSM_732152596_732142580_0,Route Deido Bonanjo (N°1.705),Avenue principale,Nuageux,0.0,22.6,0,50.0,50.0,1.0,A,0.0,0.41,0.41,0.0,0.0,False,4.071942109226916,9.715307397211689
2023-01-15 05:30:00,OSM_5818023127_5339184395_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,22.5,1,30.0,30.0,1.0,A,0.582,3.44,3.44,0.0,0.0,False,4.071434856210289,9.696362126407571
2023-01-15 05:30:00,OSM_732140608_5818159526_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,22.5,3,50.0,50.0,1.0,A,8.292,0.43,0.43,0.0,0.0,False,4.060643721470337,9.72363283523639
2023-01-15 09:30:00,OSM_732152596_732142580_0,Route Deido Bonanjo (N°1.705),Avenue principale,Nuageux,0.0,26.6,10,39.23,50.0,1.2744,B,29.221,0.52,0.41,0.11,0.0,False,4.071942109226916,9.715307397211689
2023-01-15 10:35:00,OSM_732140608_5818159526_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,28.6,12,50.0,50.0,1.0,A,33.169,0.43,0.43,0.0,0.0,False,4.060643721470337,9.72363283523639
2023-01-15 10:45:00,OSM_5339184395_5818023127_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,28.6,4,30.0,30.0,1.0,A,2.326,3.44,3.44,0.0,0.0,False,4.071434856210292,9.696362126407571
2023-01-15 11:00:00,OSM_732134229_732146019_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,30.1,16,50.0,50.0,1.0,A,28.19,0.68,0.68,0.0,0.0,False,4.04734654424766,9.742499590544387
2023-01-15 11:40:00,OSM_732134229_732146019_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,30.1,16,50.0,50.0,1.0,A,28.19,0.68,0.68,0.0,0.0,False,4.04734654424766,9.742499590544387
2023-01-15 17:05:00,OSM_5339184395_5818023127_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,27.6,9,23.56,30.0,1.2734,B,5.234,4.38,3.44,0.94,0.0,False,4.071434856210292,9.696362126407571
2023-01-15 17:55:00,OSM_732152596_732142580_0,Route Deido Bonanjo (N°1.705),Avenue principale,Nuageux,0.0,27.6,24,41.49,50.0,1.205,B,70.13,0.49,0.41,0.08,0.0,False,4.071942109226916,9.715307397211689
2023-01-15 22:05:00,OSM_732149443_732137258_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Ensoleille,0.0,25.8,2,30.0,30.0,1.0,A,5.27,0.76,0.76,0.0,0.0,False,4.047682565131345,9.697795325425869
2023-01-15 23:10:00,OSM_5339184395_5818023127_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,24.6,1,30.0,30.0,1.0,A,0.582,3.44,3.44,0.0,0.0,False,4.071434856210292,9.696362126407571
2023-01-16 00:15:00,OSM_732128797_4443408474_0,Rue 4.515 bonaberi,Rue secondaire,Nuageux,0.0,24.6,1,30.0,30.0,1.0,A,3.063,0.65,0.65,0.0,0.0,False,4.0968361772773445,9.656973715929103
2023-01-16 01:40:00,OSM_732142580_732152596_0,Route Deido Bonanjo (N°1.705),Avenue principale,Nuageux,0.0,24.6,2,50.0,50.0,1.0,A,5.844,0.41,0.41,0.0,0.0,False,4.071942109226916,9.715307397211689
2023-01-16 02:50:00,OSM_732128797_4443408474_0,Rue 4.515 bonaberi,Rue secondaire,Nuageux,0.0,25.3,0,30.0,30.0,1.0,A,0.0,0.65,0.65,0.0,0.0,False,4.0968361772773445,9.656973715929103
2023-01-16 08:45:00,OSM_12507372401_732136716_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,24.1,55,35.68,50.0,1.4013,B,174.486,0.53,0.38,0.15,0.0,False,4.052926324595441,9.736677095783838
2023-01-16 09:40:00,OSM_4443408474_732128797_0,Rue 4.515 bonaberi,Rue secondaire,Nuageux,0.0,25.9,10,19.3,30.0,1.5547,C,30.629,1.01,0.65,0.36,0.0,False,4.096836177277344,9.656973715929103
2023-01-16 10:45:00,OSM_5815641857_732144409_0,Route Cimitière Ndokoti,Rue secondaire,Nuageux,0.0,28.0,12,21.66,30.0,1.3848,B,27.075,1.23,0.89,0.34,0.0,False,4.046215965881986,9.738026671684011
2023-01-16 11:20:00,OSM_732152596_732142580_0,Route Deido Bonanjo (N°1.705),Avenue principale,Nuageux,0.0,30.0,31,32.27,50.0,1.5494,C,90.585,0.64,0.41,0.23,0.0,False,4.071942109226916,9.715307397211689
2023-01-16 12:45:00,OSM_5818159523_5815859983_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,31.5,35,34.45,50.0,1.4512,C,96.173,0.63,0.44,0.19,0.0,False,4.06069533139234,9.72367315136712
2023-01-16 13:30:00,OSM_5339184403_5745440187_0,Pont Routier du Wouri vers Deido,Voie rapide,Nuageux,0.0,31.6,63,53.04,70.0,1.3198,B,27.614,2.58,1.96,0.62,0.0,False,4.070711271194256,9.6950237471281
2023-01-16 13:35:00,OSM_5339184395_5818023127_0,Ancienne Route du Pont du Wouri,Rue secondaire,Nuageux,0.0,31.6,15,20.1,30.0,1.4926,C,8.724,5.13,3.44,1.69,0.0,False,4.071434856210292,9.696362126407571
2023-01-16 15:00:00,OSM_4443408474_732128797_0,Rue 4.515 bonaberi,Rue secondaire,Nuageux,0.0,31.0,17,21.09,30.0,1.4225,B,52.069,0.93,0.65,0.28,0.0,False,4.096836177277344,9.656973715929103
2023-01-16 18:55:00,OSM_732134229_732146019_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,27.2,38,28.66,50.0,1.7445,C,66.952,1.19,0.68,0.51,0.0,False,4.04734654424766,9.742499590544387
2023-01-16 19:00:00,OSM_5745440186_5339184402_0,Pont sur le Wouri vers Bonaberi,Voie rapide,Nuageux,0.0,26.4,67,44.83,70.0,1.5615,C,29.234,3.07,1.96,1.11,0.0,False,4.070835752715689,9.695075256155985
2023-01-16 19:50:00,OSM_5745440186_5339184402_0,Pont sur le Wouri vers Bonaberi,Voie rapide,Nuageux,0.0,26.4,58,45.11,70.0,1.5517,C,25.307,3.05,1.96,1.09,0.0,False,4.070835752715689,9.695075256155985
2023-01-16 20:05:00,OSM_1836919930_732124701_1,Rue Bonanjo Joss (N°1.093),Rue secondaire,Nuageux,0.0,26.1,13,20.24,30.0,1.4822,C,41.453,0.93,0.63,0.3,0.0,False,4.044419662883315,9.68926578194277
2023-01-16 20:50:00,OSM_5818159523_5815859983_0,Rue de Deido Bassa(N°1.878),Avenue principale,Nuageux,0.0,26.1,19,36.95,50.0,1.353,B,52.208,0.59,0.44,0.15,0.0,False,4.06069533139234,9.72367315136712
2023-01-17 00:35:00,OSM_732137258_732149443_0,Rue Ernest Betote Akwa (N° 1.358),Rue secondaire,Nuageux,0.0,25.0,1,30.0,30.0,1.0,A,2.635,0.76,0.76,0.0,0.0,False,4.047682565131344,9.697795325425869
