date_heure,temperature_c,precipitation_mm,pluie_mm,humidite_pct,vent_kmh,code_meteo_wmo,visibilite_m,couverture_nuages_pct,condition_meteo,coefficient_impact_trafic,annee,mois,jour,heure,jour_semaine
2022-01-11 00:00:00,25.4,0.0,0.0,91,5.6,3,,100,Nuageux,1.0,2022,1,11,0,1
2022-01-11 01:00:00,24.5,0.0,0.0,95,7.0,3,,100,Nuageux,1.0,2022,1,11,1,1
2022-01-11 02:00:00,24.6,0.0,0.0,95,6.9,3,,92,Nuageux,1.0,2022,1,11,2,1
2022-01-11 03:00:00,24.8,0.0,0.0,94,4.6,3,,99,Nuageux,1.0,2022,1,11,3,1
2022-01-11 04:00:00,24.4,0.6,0.6,94,3.4,53,,100,Pluie legere,1.2,2022,1,11,4,1
2022-01-11 05:00:00,24.0,0.4,0.4,95,3.7,51,,99,Pluie legere,1.2,2022,1,11,5,1
2022-01-11 06:00:00,24.5,0.1,0.1,95,3.1,51,,99,Ensoleille,1.0,2022,1,11,6,1
2022-01-11 07:00:00,24.1,0.0,0.0,96,3.6,3,,100,Nuageux,1.0,2022,1,11,7,1
2022-01-11 08:00:00,25.5,0.2,0.2,90,3.4,51,,99,Pluie legere,1.2,2022,1,11,8,1
2022-01-11 09:00:00,26.5,0.7,0.7,85,0.4,53,,100,Pluie legere,1.2,2022,1,11,9,1
2022-01-11 10:00:00,28.0,0.3,0.3,78,1.8,51,,100,Pluie legere,1.2,2022,1,11,10,1
2022-01-11 11:00:00,29.6,0.1,0.1,72,4.0,51,,98,Ensoleille,1.0,2022,1,11,11,1
2022-01-11 12:00:00,30.9,0.0,0.0,65,7.4,3,,100,Nuageux,1.0,2022,1,11,12,1
2022-01-11 13:00:00,28.6,0.4,0.4,74,10.8,51,,100,Pluie legere,1.2,2022,1,11,13,1
2022-01-11 14:00:00,29.4,0.0,0.0,73,12.8,3,,99,Nuageux,1.0,2022,1,11,14,1
2022-01-11 15:00:00,28.3,0.0,0.0,77,16.1,3,,100,Nuageux,1.0,2022,1,11,15,1
2022-01-11 16:00:00,27.9,0.0,0.0,78,16.9,3,,98,Nuageux,1.0,2022,1,11,16,1
2022-01-11 17:00:00,27.5,0.0,0.0,79,18.3,3,,100,Nuageux,1.0,2022,1,11,17,1
2022-01-11 18:00:00,26.8,0.0,0.0,83,13.5,3,,100,Nuageux,1.0,2022,1,11,18,1
2022-01-11 19:00:00,26.0,0.0,0.0,87,10.8,3,,99,Nuageux,1.0,2022,1,11,19,1
2022-01-11 20:00:00,25.7,0.0,0.0,89,9.2,3,,100,Nuageux,1.0,2022,1,11,20,1
2022-01-11 21:00:00,25.5,0.0,0.0,90,6.0,2,,56,Nuageux,1.0,2022,1,11,21,1
2022-01-11 22:00:00,25.5,0.0,0.0,90,5.1,3,,97,Nuageux,1.0,2022,1,11,22,1
2022-01-11 23:00:00,24.6,0.0,0.0,94,4.0,3,,95,Nuageux,1.0,2022,1,11,23,1
2022-01-12 00:00:00,24.6,0.0,0.0,93,3.3,3,,86,Nuageux,1.0,2022,1,12,0,2
2022-01-12 01:00:00,24.4,0.1,0.1,95,2.9,51,,100,Ensoleille,1.0,2022,1,12,1,2
2022-01-12 02:00:00,23.8,0.0,0.0,97,4.9,3,,100,Nuageux,1.0,2022,1,12,2,2
2022-01-12 03:00:00,24.1,0.0,0.0,97,4.6,3,,100,Nuageux,1.0,2022,1,12,3,2
2022-01-12 04:00:00,23.4,0.0,0.0,99,5.1,3,,100,Nuageux,1.0,2022,1,12,4,2
2022-01-12 05:00:00,23.5,0.0,0.0,99,3.1,3,,100,Nuageux,1.0,2022,1,12,5,2
2022-01-12 06:00:00,23.6,0.0,0.0,99,2.8,3,,97,Nuageux,1.0,2022,1,12,6,2
2022-01-12 07:00:00,23.6,0.0,0.0,99,3.5,3,,100,Nuageux,1.0,2022,1,12,7,2
2022-01-12 08:00:00,25.4,0.0,0.0,93,2.1,3,,100,Nuageux,1.0,2022,1,12,8,2
2022-01-12 09:00:00,27.5,0.0,0.0,80,3.6,3,,100,Nuageux,1.0,2022,1,12,9,2
2022-01-12 10:00:00,29.0,0.0,0.0,71,1.6,3,,99,Nuageux,1.0,2022,1,12,10,2
2022-01-12 11:00:00,30.8,0.0,0.0,63,1.9,3,,99,Nuageux,1.0,2022,1,12,11,2
2022-01-12 12:00:00,31.9,0.0,0.0,57,4.8,3,,99,Nuageux,1.0,2022,1,12,12,2
2022-01-12 13:00:00,31.0,0.0,0.0,61,11.8,3,,100,Nuageux,1.0,2022,1,12,13,2
2022-01-12 14:00:00,30.1,0.0,0.0,63,12.5,3,,100,Nuageux,1.0,2022,1,12,14,2
2022-01-12 15:00:00,29.2,0.0,0.0,69,13.5,3,,100,Nuageux,1.0,2022,1,12,15,2
2022-01-12 16:00:00,28.9,0.0,0.0,70,14.3,3,,100,Nuageux,1.0,2022,1,12,16,2
2022-01-12 17:00:00,28.4,0.0,0.0,77,14.3,3,,100,Nuageux,1.0,2022,1,12,17,2
2022-01-12 18:00:00,27.1,0.0,0.0,81,12.8,3,,100,Nuageux,1.0,2022,1,12,18,2
2022-01-12 19:00:00,26.6,0.0,0.0,83,10.8,3,,100,Nuageux,1.0,2022,1,12,19,2
2022-01-12 20:00:00,26.4,0.0,0.0,85,8.9,3,,100,Nuageux,1.0,2022,1,12,20,2
2022-01-12 21:00:00,26.0,0.0,0.0,87,5.8,3,,98,Nuageux,1.0,2022,1,12,21,2
2022-01-12 22:00:00,25.8,0.0,0.0,89,5.1,3,,90,Nuageux,1.0,2022,1,12,22,2
2022-01-12 23:00:00,24.7,0.0,0.0,94,6.9,3,,99,Nuageux,1.0,2022,1,12,23,2
2022-01-13 00:00:00,24.7,0.0,0.0,94,5.2,3,,100,Nuageux,1.0,2022,1,13,0,3
2022-01-13 01:00:00,24.5,0.1,0.1,94,2.5,51,,100,Ensoleille,1.0,2022,1,13,1,3
2022-01-13 02:00:00,24.2,0.0,0.0,96,3.6,3,,100,Nuageux,1.0,2022,1,13,2,3
2022-01-13 03:00:00,24.6,0.6,0.6,95,4.0,53,,100,Pluie legere,1.2,2022,1,13,3,3
2022-01-13 04:00:00,24.5,0.2,0.2,97,4.0,51,,100,Pluie legere,1.2,2022,1,13,4,3
2022-01-13 05:00:00,24.8,0.1,0.1,95,2.5,51,,100,Ensoleille,1.0,2022,1,13,5,3
2022-01-13 06:00:00,25.0,0.2,0.2,94,0.8,51,,100,Pluie legere,1.2,2022,1,13,6,3
2022-01-13 07:00:00,25.0,0.1,0.1,94,1.3,51,,96,Ensoleille,1.0,2022,1,13,7,3
2022-01-13 08:00:00,25.3,0.1,0.1,94,1.6,51,,100,Ensoleille,1.0,2022,1,13,8,3
2022-01-13 09:00:00,26.3,0.1,0.1,89,2.6,51,,100,Ensoleille,1.0,2022,1,13,9,3
2022-01-13 10:00:00,27.7,0.1,0.1,81,5.6,51,,100,Ensoleille,1.0,2022,1,13,10,3
2022-01-13 11:00:00,29.0,0.0,0.0,74,7.7,3,,96,Nuageux,1.0,2022,1,13,11,3
2022-01-13 12:00:00,30.0,0.0,0.0,70,9.7,2,,66,Nuageux,1.0,2022,1,13,12,3
2022-01-13 13:00:00,30.1,0.0,0.0,63,11.5,1,,43,Nuageux,1.0,2022,1,13,13,3
2022-01-13 14:00:00,30.0,0.1,0.1,70,14.5,51,,83,Ensoleille,1.0,2022,1,13,14,3
2022-01-13 15:00:00,29.2,0.2,0.2,71,17.7,51,,92,Pluie legere,1.2,2022,1,13,15,3
2022-01-13 16:00:00,28.9,0.0,0.0,73,17.1,3,,96,Nuageux,1.0,2022,1,13,16,3
2022-01-13 17:00:00,28.2,0.0,0.0,76,16.1,3,,80,Nuageux,1.0,2022,1,13,17,3
2022-01-13 18:00:00,27.4,0.0,0.0,80,13.8,2,,73,Nuageux,1.0,2022,1,13,18,3
2022-01-13 19:00:00,26.6,0.0,0.0,84,9.5,3,,92,Nuageux,1.0,2022,1,13,19,3
2022-01-13 20:00:00,26.2,0.0,0.0,87,8.1,3,,80,Nuageux,1.0,2022,1,13,20,3
2022-01-13 21:00:00,25.5,0.0,0.0,91,4.7,2,,61,Nuageux,1.0,2022,1,13,21,3
2022-01-13 22:00:00,25.0,0.0,0.0,94,5.9,3,,82,Nuageux,1.0,2022,1,13,22,3
2022-01-13 23:00:00,25.0,0.0,0.0,94,6.6,3,,98,Nuageux,1.0,2022,1,13,23,3
2022-01-14 00:00:00,24.8,0.0,0.0,94,4.7,2,,67,Nuageux,1.0,2022,1,14,0,4
2022-01-14 01:00:00,25.0,0.1,0.1,95,5.8,51,,100,Ensoleille,1.0,2022,1,14,1,4
2022-01-14 02:00:00,24.6,0.2,0.2,96,4.2,51,,99,Pluie legere,1.2,2022,1,14,2,4
2022-01-14 03:00:00,24.2,0.1,0.1,96,3.7,51,,100,Ensoleille,1.0,2022,1,14,3,4
2022-01-14 04:00:00,24.2,0.0,0.0,97,4.0,3,,100,Nuageux,1.0,2022,1,14,4,4
2022-01-14 05:00:00,23.6,0.2,0.2,98,4.6,51,,99,Pluie legere,1.2,2022,1,14,5,4
2022-01-14 06:00:00,23.9,0.0,0.0,96,3.6,3,,92,Nuageux,1.0,2022,1,14,6,4
2022-01-14 07:00:00,24.0,0.1,0.1,96,2.3,51,,98,Ensoleille,1.0,2022,1,14,7,4
2022-01-14 08:00:00,25.0,0.0,0.0,93,2.9,3,,100,Nuageux,1.0,2022,1,14,8,4
2022-01-14 09:00:00,26.5,0.0,0.0,85,2.5,3,,100,Nuageux,1.0,2022,1,14,9,4
2022-01-14 10:00:00,28.0,0.1,0.1,79,1.8,51,,100,Ensoleille,1.0,2022,1,14,10,4
2022-01-14 11:00:00,28.9,0.1,0.1,74,4.8,51,,100,Ensoleille,1.0,2022,1,14,11,4
2022-01-14 12:00:00,30.1,0.0,0.0,68,7.9,3,,100,Nuageux,1.0,2022,1,14,12,4
2022-01-14 13:00:00,28.8,0.2,0.2,76,9.8,51,,98,Pluie legere,1.2,2022,1,14,13,4
2022-01-14 14:00:00,28.5,0.1,0.1,76,11.7,51,,100,Ensoleille,1.0,2022,1,14,14,4
2022-01-14 15:00:00,28.7,0.0,0.0,74,13.3,3,,100,Nuageux,1.0,2022,1,14,15,4
2022-01-14 16:00:00,28.0,0.0,0.0,77,10.2,3,,100,Nuageux,1.0,2022,1,14,16,4
2022-01-14 17:00:00,27.8,0.0,0.0,79,9.2,3,,100,Nuageux,1.0,2022,1,14,17,4
2022-01-14 18:00:00,26.8,0.0,0.0,83,7.1,3,,100,Nuageux,1.0,2022,1,14,18,4
2022-01-14 19:00:00,25.9,0.0,0.0,88,6.0,3,,100,Nuageux,1.0,2022,1,14,19,4
2022-01-14 20:00:00,25.7,0.0,0.0,90,6.9,3,,100,Nuageux,1.0,2022,1,14,20,4
2022-01-14 21:00:00,25.5,0.0,0.0,92,5.9,3,,100,Nuageux,1.0,2022,1,14,21,4
2022-01-14 22:00:00,25.4,0.0,0.0,93,5.2,3,,100,Nuageux,1.0,2022,1,14,22,4
2022-01-14 23:00:00,25.6,0.1,0.1,90,7.3,51,,100,Ensoleille,1.0,2022,1,14,23,4
2022-01-15 00:00:00,25.8,0.2,0.2,88,7.3,51,,100,Pluie legere,1.2,2022,1,15,0,5
2022-01-15 01:00:00,24.9,0.4,0.4,94,7.3,51,,100,Pluie legere,1.2,2022,1,15,1,5
2022-01-15 02:00:00,25.2,0.0,0.0,92,6.0,1,,23,Nuageux,1.0,2022,1,15,2,5
2022-01-15 03:00:00,24.7,0.0,0.0,94,6.3,3,,98,Nuageux,1.0,2022,1,15,3,5
2022-01-15 04:00:00,24.5,0.0,0.0,94,4.9,3,,99,Nuageux,1.0,2022,1,15,4,5
2022-01-15 05:00:00,24.0,0.0,0.0,97,3.9,3,,95,Nuageux,1.0,2022,1,15,5,5
2022-01-15 06:00:00,23.8,0.1,0.1,99,4.1,51,,70,Ensoleille,1.0,2022,1,15,6,5
2022-01-15 07:00:00,24.2,0.0,0.0,97,4.3,2,,67,Nuageux,1.0,2022,1,15,7,5
2022-01-15 08:00:00,25.3,0.0,0.0,90,2.3,3,,98,Nuageux,1.0,2022,1,15,8,5
2022-01-15 09:00:00,27.1,0.1,0.1,81,5.2,51,,100,Ensoleille,1.0,2022,1,15,9,5
2022-01-15 10:00:00,27.9,0.2,0.2,77,5.7,51,,100,Pluie legere,1.2,2022,1,15,10,5
2022-01-15 11:00:00,29.0,0.2,0.2,72,7.5,51,,100,Pluie legere,1.2,2022,1,15,11,5
2022-01-15 12:00:00,29.6,0.2,0.2,69,11.0,51,,100,Pluie legere,1.2,2022,1,15,12,5
2022-01-15 13:00:00,29.9,0.2,0.2,70,10.5,51,,99,Pluie legere,1.2,2022,1,15,13,5
2022-01-15 14:00:00,30.5,0.0,0.0,66,11.3,3,,100,Nuageux,1.0,2022,1,15,14,5
2022-01-15 15:00:00,30.4,0.3,0.3,65,15.2,51,,100,Pluie legere,1.2,2022,1,15,15,5
2022-01-15 16:00:00,28.1,0.1,0.1,78,16.1,51,,100,Ensoleille,1.0,2022,1,15,16,5
2022-01-15 17:00:00,28.0,0.0,0.0,75,16.4,3,,98,Nuageux,1.0,2022,1,15,17,5
2022-01-15 18:00:00,26.5,0.0,0.0,84,12.7,3,,97,Nuageux,1.0,2022,1,15,18,5
2022-01-15 19:00:00,25.5,0.6,0.6,90,12.0,53,,94,Pluie legere,1.2,2022,1,15,19,5
2022-01-15 20:00:00,25.4,0.0,0.0,91,7.1,3,,100,Nuageux,1.0,2022,1,15,20,5
2022-01-15 21:00:00,25.7,0.0,0.0,89,8.5,2,,52,Nuageux,1.0,2022,1,15,21,5
2022-01-15 22:00:00,25.4,0.0,0.0,90,7.0,1,,32,Nuageux,1.0,2022,1,15,22,5
2022-01-15 23:00:00,25.1,0.1,0.1,90,8.3,51,,100,Ensoleille,1.0,2022,1,15,23,5
2022-01-16 00:00:00,24.9,0.1,0.1,91,7.2,51,,100,Ensoleille,1.0,2022,1,16,0,6
2022-01-16 01:00:00,25.0,0.0,0.0,90,5.9,3,,100,Nuageux,1.0,2022,1,16,1,6
2022-01-16 02:00:00,25.8,0.0,0.0,85,4.3,3,,100,Nuageux,1.0,2022,1,16,2,6
2022-01-16 03:00:00,25.0,0.7,0.7,89,4.9,53,,100,Pluie legere,1.2,2022,1,16,3,6
2022-01-16 04:00:00,24.6,0.1,0.1,90,5.4,51,,100,Ensoleille,1.0,2022,1,16,4,6
2022-01-16 05:00:00,24.9,0.1,0.1,88,4.0,51,,100,Ensoleille,1.0,2022,1,16,5,6
2022-01-16 06:00:00,23.6,0.2,0.2,99,4.0,51,,100,Pluie legere,1.2,2022,1,16,6,6
2022-01-16 07:00:00,22.7,3.4,3.4,95,6.3,63,,100,Pluie forte,1.6,2022,1,16,7,6
2022-01-16 08:00:00,23.4,0.5,0.5,93,4.7,53,,100,Pluie legere,1.2,2022,1,16,8,6
2022-01-16 09:00:00,24.3,0.7,0.7,89,4.1,53,,94,Pluie legere,1.2,2022,1,16,9,6
2022-01-16 10:00:00,26.0,0.1,0.1,83,5.0,51,,100,Ensoleille,1.0,2022,1,16,10,6
2022-01-16 11:00:00,27.0,0.0,0.0,78,5.1,3,,100,Nuageux,1.0,2022,1,16,11,6
2022-01-16 12:00:00,28.5,0.1,0.1,72,7.9,51,,100,Ensoleille,1.0,2022,1,16,12,6
2022-01-16 13:00:00,29.5,0.0,0.0,64,10.9,3,,99,Nuageux,1.0,2022,1,16,13,6
2022-01-16 14:00:00,29.2,0.4,0.4,67,12.7,51,,100,Pluie legere,1.2,2022,1,16,14,6
2022-01-16 15:00:00,28.4,0.4,0.4,71,14.1,51,,100,Pluie legere,1.2,2022,1,16,15,6
2022-01-16 16:00:00,27.9,0.1,0.1,73,15.3,51,,100,Ensoleille,1.0,2022,1,16,16,6
2022-01-16 17:00:00,27.2,0.0,0.0,77,13.3,3,,100,Nuageux,1.0,2022,1,16,17,6
2022-01-16 18:00:00,26.5,0.0,0.0,80,11.0,3,,100,Nuageux,1.0,2022,1,16,18,6
2022-01-16 19:00:00,25.8,0.0,0.0,85,7.4,3,,100,Nuageux,1.0,2022,1,16,19,6
2022-01-16 20:00:00,25.4,0.0,0.0,87,6.9,3,,100,Nuageux,1.0,2022,1,16,20,6
2022-01-16 21:00:00,25.0,0.1,0.1,88,6.6,51,,99,Ensoleille,1.0,2022,1,16,21,6
2022-01-16 22:00:00,24.6,0.0,0.0,92,4.7,3,,100,Nuageux,1.0,2022,1,16,22,6
2022-01-16 23:00:00,24.1,0.0,0.0,94,5.4,3,,99,Nuageux,1.0,2022,1,16,23,6
2022-01-17 00:00:00,24.6,0.0,0.0,91,2.6,3,,99,Nuageux,1.0,2022,1,17,0,0
2022-01-17 01:00:00,24.2,0.0,0.0,95,1.8,3,,87,Nuageux,1.0,2022,1,17,1,0
2022-01-17 02:00:00,23.6,0.0,0.0,97,2.3,3,,88,Nuageux,1.0,2022,1,17,2,0
2022-01-17 03:00:00,23.0,0.0,0.0,98,3.7,3,,99,Nuageux,1.0,2022,1,17,3,0
2022-01-17 04:00:00,23.1,0.0,0.0,99,3.6,3,,100,Nuageux,1.0,2022,1,17,4,0
2022-01-17 05:00:00,23.1,0.0,0.0,98,3.6,3,,100,Nuageux,1.0,2022,1,17,5,0
2022-01-17 06:00:00,22.8,0.0,0.0,99,3.6,3,,100,Nuageux,1.0,2022,1,17,6,0
2022-01-17 07:00:00,23.0,0.0,0.0,98,4.7,3,,100,Nuageux,1.0,2022,1,17,7,0
2022-01-17 08:00:00,24.5,0.0,0.0,92,3.2,3,,100,Nuageux,1.0,2022,1,17,8,0
2022-01-17 09:00:00,26.0,0.1,0.1,86,2.6,51,,100,Ensoleille,1.0,2022,1,17,9,0
2022-01-17 10:00:00,26.5,0.0,0.0,84,4.6,3,,100,Nuageux,1.0,2022,1,17,10,0
2022-01-17 11:00:00,28.0,0.0,0.0,76,7.1,3,,100,Nuageux,1.0,2022,1,17,11,0
2022-01-17 12:00:00,28.5,0.1,0.1,73,9.8,51,,100,Ensoleille,1.0,2022,1,17,12,0
2022-01-17 13:00:00,28.5,0.2,0.2,75,9.9,51,,100,Pluie legere,1.2,2022,1,17,13,0
2022-01-17 14:00:00,29.3,0.0,0.0,70,12.6,3,,100,Nuageux,1.0,2022,1,17,14,0
2022-01-17 15:00:00,28.6,0.1,0.1,72,15.0,51,,100,Ensoleille,1.0,2022,1,17,15,0
2022-01-17 16:00:00,28.4,0.0,0.0,74,14.3,3,,100,Nuageux,1.0,2022,1,17,16,0
2022-01-17 17:00:00,27.4,0.0,0.0,78,13.0,3,,100,Nuageux,1.0,2022,1,17,17,0
2022-01-17 18:00:00,26.7,0.0,0.0,81,10.5,3,,100,Nuageux,1.0,2022,1,17,18,0
2022-01-17 19:00:00,25.9,0.0,0.0,86,7.2,3,,100,Nuageux,1.0,2022,1,17,19,0
2022-01-17 20:00:00,25.7,0.0,0.0,87,6.8,3,,100,Nuageux,1.0,2022,1,17,20,0
2022-01-17 21:00:00,25.1,0.0,0.0,91,4.5,3,,100,Nuageux,1.0,2022,1,17,21,0
2022-01-17 22:00:00,24.4,0.0,0.0,94,7.1,3,,100,Nuageux,1.0,2022,1,17,22,0
2022-01-17 23:00:00,25.2,0.4,0.4,88,1.6,51,,100,Pluie legere,1.2,2022,1,17,23,0
2022-01-18 00:00:00,24.2,0.1,0.1,94,2.2,51,,100,Ensoleille,1.0,2022,1,18,0,1
2022-01-18 01:00:00,23.7,0.1,0.1,97,4.7,51,,100,Ensoleille,1.0,2022,1,18,1,1
2022-01-18 02:00:00,23.7,0.0,0.0,97,4.8,3,,100,Nuageux,1.0,2022,1,18,2,1
2022-01-18 03:00:00,23.5,0.0,0.0,98,3.6,3,,100,Nuageux,1.0,2022,1,18,3,1
2022-01-18 04:00:00,23.9,0.0,0.0,96,3.9,3,,100,Nuageux,1.0,2022,1,18,4,1
2022-01-18 05:00:00,23.3,0.0,0.0,97,2.6,3,,100,Nuageux,1.0,2022,1,18,5,1
2022-01-18 06:00:00,23.2,1.0,1.0,97,4.5,55,,100,Pluie legere,1.2,2022,1,18,6,1
2022-01-18 07:00:00,23.0,0.2,0.2,98,4.5,51,,100,Pluie legere,1.2,2022,1,18,7,1
2022-01-18 08:00:00,23.6,0.5,0.5,94,3.3,53,,100,Pluie legere,1.2,2022,1,18,8,1
2022-01-18 09:00:00,24.0,1.1,1.1,92,1.8,55,,100,Pluie legere,1.2,2022,1,18,9,1
2022-01-18 10:00:00,26.0,0.0,0.0,82,3.4,3,,100,Nuageux,1.0,2022,1,18,10,1
2022-01-18 11:00:00,27.4,0.0,0.0,78,3.0,3,,100,Nuageux,1.0,2022,1,18,11,1
2022-01-18 12:00:00,29.5,0.0,0.0,68,2.8,3,,100,Nuageux,1.0,2022,1,18,12,1
2022-01-18 13:00:00,31.4,0.0,0.0,62,4.7,3,,100,Nuageux,1.0,2022,1,18,13,1
2022-01-18 14:00:00,31.4,0.0,0.0,61,9.1,1,,45,Nuageux,1.0,2022,1,18,14,1
2022-01-18 15:00:00,29.2,0.2,0.2,70,12.4,51,,68,Pluie legere,1.2,2022,1,18,15,1
2022-01-18 16:00:00,29.0,0.0,0.0,71,12.2,2,,62,Nuageux,1.0,2022,1,18,16,1
2022-01-18 17:00:00,27.5,0.0,0.0,77,13.0,3,,83,Nuageux,1.0,2022,1,18,17,1
2022-01-18 18:00:00,27.0,0.0,0.0,80,9.7,3,,100,Nuageux,1.0,2022,1,18,18,1
2022-01-18 19:00:00,26.3,0.0,0.0,84,10.0,2,,72,Nuageux,1.0,2022,1,18,19,1
2022-01-18 20:00:00,25.9,0.0,0.0,88,8.9,2,,72,Nuageux,1.0,2022,1,18,20,1
2022-01-18 21:00:00,25.4,0.0,0.0,91,6.6,3,,90,Nuageux,1.0,2022,1,18,21,1
2022-01-18 22:00:00,24.4,0.0,0.0,96,6.2,2,,77,Nuageux,1.0,2022,1,18,22,1
2022-01-18 23:00:00,24.2,0.0,0.0,96,6.1,3,,94,Nuageux,1.0,2022,1,18,23,1
2022-01-19 00:00:00,24.5,0.0,0.0,95,5.5,3,,96,Nuageux,1.0,2022,1,19,0,2
2022-01-19 01:00:00,24.4,1.5,1.5,96,4.0,61,,100,Pluie legere,1.2,2022,1,19,1,2
2022-01-19 02:00:00,24.2,0.0,0.0,97,4.0,3,,100,Nuageux,1.0,2022,1,19,2,2
2022-01-19 03:00:00,24.0,0.0,0.0,98,4.0,3,,100,Nuageux,1.0,2022,1,19,3,2
2022-01-19 04:00:00,24.2,0.0,0.0,97,5.2,3,,99,Nuageux,1.0,2022,1,19,4,2
2022-01-19 05:00:00,23.9,0.0,0.0,99,5.2,3,,100,Nuageux,1.0,2022,1,19,5,2
2022-01-19 06:00:00,23.6,0.0,0.0,99,3.3,3,,100,Nuageux,1.0,2022,1,19,6,2
2022-01-19 07:00:00,23.7,0.0,0.0,99,2.5,3,,100,Nuageux,1.0,2022,1,19,7,2
2022-01-19 08:00:00,25.0,0.1,0.1,93,3.1,51,,100,Ensoleille,1.0,2022,1,19,8,2
2022-01-19 09:00:00,26.5,0.0,0.0,86,4.8,3,,100,Nuageux,1.0,2022,1,19,9,2
2022-01-19 10:00:00,26.5,1.7,1.7,77,9.2,61,,100,Pluie legere,1.2,2022,1,19,10,2
2022-01-19 11:00:00,26.7,0.3,0.3,82,2.8,51,,100,Pluie legere,1.2,2022,1,19,11,2
2022-01-19 12:00:00,28.9,0.0,0.0,74,0.7,3,,100,Nuageux,1.0,2022,1,19,12,2
2022-01-19 13:00:00,31.1,0.1,0.1,60,3.4,51,,100,Ensoleille,1.0,2022,1,19,13,2
2022-01-19 14:00:00,32.2,0.0,0.0,54,4.6,3,,100,Nuageux,1.0,2022,1,19,14,2
2022-01-19 15:00:00,32.2,0.0,0.0,53,6.8,3,,96,Nuageux,1.0,2022,1,19,15,2
2022-01-19 16:00:00,31.2,0.0,0.0,58,10.2,3,,93,Nuageux,1.0,2022,1,19,16,2
2022-01-19 17:00:00,28.9,0.0,0.0,66,13.2,0,,13,Ensoleille,1.0,2022,1,19,17,2
2022-01-19 18:00:00,27.3,0.0,0.0,80,12.0,1,,20,Nuageux,1.0,2022,1,19,18,2
2022-01-19 19:00:00,26.5,0.0,0.0,83,11.0,1,,26,Nuageux,1.0,2022,1,19,19,2
2022-01-19 20:00:00,26.1,0.0,0.0,88,10.5,3,,94,Nuageux,1.0,2022,1,19,20,2
2022-01-19 21:00:00,25.8,0.0,0.0,89,7.8,3,,99,Nuageux,1.0,2022,1,19,21,2
2022-01-19 22:00:00,25.4,0.0,0.0,91,6.5,3,,97,Nuageux,1.0,2022,1,19,22,2
2022-01-19 23:00:00,24.4,0.0,0.0,96,5.5,3,,100,Nuageux,1.0,2022,1,19,23,2
2022-01-20 00:00:00,24.8,0.0,0.0,95,6.9,3,,98,Nuageux,1.0,2022,1,20,0,3
2022-01-20 01:00:00,24.5,0.0,0.0,98,4.8,3,,100,Nuageux,1.0,2022,1,20,1,3
2022-01-20 02:00:00,24.5,0.0,0.0,99,4.7,3,,89,Nuageux,1.0,2022,1,20,2,3
2022-01-20 03:00:00,24.3,0.0,0.0,99,6.6,3,,99,Nuageux,1.0,2022,1,20,3,3
2022-01-20 04:00:00,24.1,0.0,0.0,99,5.8,3,,100,Nuageux,1.0,2022,1,20,4,3
2022-01-20 05:00:00,24.1,0.0,0.0,99,6.1,3,,100,Nuageux,1.0,2022,1,20,5,3
2022-01-20 06:00:00,24.4,0.0,0.0,98,7.6,3,,100,Nuageux,1.0,2022,1,20,6,3
2022-01-20 07:00:00,24.9,0.0,0.0,94,8.5,3,,100,Nuageux,1.0,2022,1,20,7,3
2022-01-20 08:00:00,25.6,0.0,0.0,89,8.8,3,,100,Nuageux,1.0,2022,1,20,8,3
2022-01-20 09:00:00,27.0,0.0,0.0,81,7.2,3,,100,Nuageux,1.0,2022,1,20,9,3
2022-01-20 10:00:00,29.0,0.0,0.0,68,4.3,3,,99,Nuageux,1.0,2022,1,20,10,3
2022-01-20 11:00:00,30.7,0.0,0.0,59,1.8,3,,89,Nuageux,1.0,2022,1,20,11,3
2022-01-20 12:00:00,31.9,0.0,0.0,53,3.6,3,,91,Nuageux,1.0,2022,1,20,12,3
2022-01-20 13:00:00,32.5,0.0,0.0,50,2.8,3,,100,Nuageux,1.0,2022,1,20,13,3
2022-01-20 14:00:00,32.9,0.0,0.0,49,6.3,3,,100,Nuageux,1.0,2022,1,20,14,3
2022-01-20 15:00:00,31.9,0.0,0.0,57,9.7,3,,100,Nuageux,1.0,2022,1,20,15,3
2022-01-20 16:00:00,30.5,0.0,0.0,63,12.1,3,,100,Nuageux,1.0,2022,1,20,16,3
2022-01-20 17:00:00,28.9,0.0,0.0,70,11.5,3,,100,Nuageux,1.0,2022,1,20,17,3
2022-01-20 18:00:00,27.6,0.0,0.0,81,12.3,3,,100,Nuageux,1.0,2022,1,20,18,3
2022-01-20 19:00:00,26.5,0.0,0.0,87,10.7,3,,85,Nuageux,1.0,2022,1,20,19,3
2022-01-20 20:00:00,26.5,0.0,0.0,85,11.7,0,,15,Ensoleille,1.0,2022,1,20,20,3
2022-01-20 21:00:00,25.9,0.0,0.0,92,6.1,3,,95,Nuageux,1.0,2022,1,20,21,3
2022-01-20 22:00:00,24.8,0.0,0.0,95,6.6,2,,75,Nuageux,1.0,2022,1,20,22,3
2022-01-20 23:00:00,24.5,0.0,0.0,95,7.2,3,,99,Nuageux,1.0,2022,1,20,23,3
2022-01-21 00:00:00,24.2,0.0,0.0,96,6.9,3,,100,Nuageux,1.0,2022,1,21,0,4
2022-01-21 01:00:00,24.0,0.0,0.0,98,6.5,1,,43,Nuageux,1.0,2022,1,21,1,4
